"ONTOLOGY"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalues"	"rank"	"leading_edge"	"core_enrichment"
"BP"	"GO:0006402"	"mRNA catabolic process"	180	-0.31302044786374	-1.51008460413962	0.00242056873194744	0.0273368817341954	0.0214590255521753	2941	c("tags=36%", "list=20%", "signal=29%")	"Khsrp;Myef2;Magoh;Gspt2;Tut4;Dcp1a;Lsm5;Ctif;Elavl4;Nbas;Qk;Ncbp2;Patl1;Smg7;Ago1;Pabpc1;Fastkd3;Syncrip;Exosc2;Smg8;Fxr1;Papd5;Cnot7;Dhx36;Ythdf2;Mtpap;Ago3;Nanos2;Tent4a;Hnrnpc;Noct;Cnot9;Papd4;Hnrnpa0;Tob1;Gspt1;Pum1;Fmr1;Upf2;Cnot1;Nanos1;Ythdf3;Ddx5;Hnrnpu;Apex1;Tnrc6a;Trim71;Mettl16;Dcp2;Pan3;Cpeb3;Hnrnpd;Polr2d;Cnot6;Edc3;Pum2;Xrn1;Cnot6l;Tnrc6b;Elavl1;Rc3h1;Ago2;Dhx9;Smg1"
"BP"	"GO:0007269"	"neurotransmitter secretion"	175	-0.315109559667658	-1.51461553707604	0.00243699356227534	0.0273967038827483	0.0215059850052272	1921	c("tags=24%", "list=13%", "signal=21%")	"Nrxn3;Dnm1l;Grm8;Otof;Rab5a;Prkca;Htr2c;Camk2a;Fmr1;Lin7c;Fbxl20;Prepl;Syn2;Stxbp5l;P2ry1;Mef2c;Snap91;Braf;Nlgn1;Cacna1b;Stxbp5;Nrxn1;Nf1;Synj1;Vamp2;Syt17;Gsk3b;Adra2a;Grin3a;Dgki;Syt10;Syn3;Prkce;Syn1;Glra3;Syt1;Syt4;Htr1a;Pclo;Prkcg;Chrna4"
"BP"	"GO:0099643"	"signal release from synapse"	175	-0.315109559667658	-1.51461553707604	0.00243699356227534	0.0273967038827483	0.0215059850052272	1921	c("tags=24%", "list=13%", "signal=21%")	"Nrxn3;Dnm1l;Grm8;Otof;Rab5a;Prkca;Htr2c;Camk2a;Fmr1;Lin7c;Fbxl20;Prepl;Syn2;Stxbp5l;P2ry1;Mef2c;Snap91;Braf;Nlgn1;Cacna1b;Stxbp5;Nrxn1;Nf1;Synj1;Vamp2;Syt17;Gsk3b;Adra2a;Grin3a;Dgki;Syt10;Syn3;Prkce;Syn1;Glra3;Syt1;Syt4;Htr1a;Pclo;Prkcg;Chrna4"
"CC"	"GO:0005891"	"voltage-gated calcium channel complex"	34	-0.510301266221532	-1.80920901350331	0.00245296788842037	0.0275134712587287	0.0215976455731437	627	c("tags=21%", "list=4%", "signal=20%")	"Cacna1c;Cacna1d;Cacna2d1;Cacnb2;Nos1ap;Cacna1e"
"BP"	"GO:0042133"	"neurotransmitter metabolic process"	117	0.353084857687141	1.59168636561524	0.00248476601786665	0.0278067906181259	0.0218278966928381	2465	c("tags=32%", "list=17%", "signal=27%")	"Ddah1;Colq;Gla;Gad1;Ache;Amt;Acp5;Akt2;Ptgs2;P2rx4;Nos3;Hrh1;Gldc;Th;Hdc;Tha1;Pebp1;Dnm2;Ticam1;Daglb;Phgdh;Cd36;Gch1;Aldh9a1;Comt;Icam1;Clu;Pbp2;Ptgis;Klf2;Por;Abat;Akt1;Slc1a3;Tspo;Gart;Pde1b;Shmt2"
"CC"	"GO:0008076"	"voltage-gated potassium channel complex"	70	-0.408969889752786	-1.68984408109461	0.00249781694860183	0.027850112673831	0.0218619038304988	2061	c("tags=34%", "list=14%", "signal=30%")	"Amigo1;Kcna4;Dpp6;Kcnmb2;Kcnc1;Kcnq3;Kcnq2;Cntnap1;Kcnc2;Dpp10;Dlg2;Kcnip4;Kcnma1;Kcnj3;Vamp2;Kcnb2;Kcnd1;Kcnd3;Kcna2;Cntn2;Kcnj5;Nos1ap;Cntnap2"
"BP"	"GO:0015931"	"nucleobase-containing compound transport"	168	-0.31801672161978	-1.51956851509007	0.00249994918802463	0.027850112673831	0.0218619038304988	3879	c("tags=48%", "list=26%", "signal=36%")	"Fyttd1;Nup133;Pnpt1;Abce1;Gja1;Ddx25;Mcm3ap;Slc29a2;Sem1;Slc29a1;Nol6;Rbm27;Slc25a42;Thoc1;Npm1;Nup160;Sidt2;Thoc7;Nup93;Nup43;Khsrp;Zc3h11a;Magoh;Tomm20;Senp2;Eif5a2;Ncbp3;Parp11;Srsf1;Ranbp17;Slc25a24;Nup188;Qk;Ncbp2;Nmd3;Slc35d1;Slc35a5;Slc25a36;Slc29a3;Nxt2;Nup153;Seh1l;Xpo1;Rps15;Stau2;Xpot;Nup98;Supt6;Setd2;G3bp2;Ranbp2;Tpr;BC005561;Srsf7;Pura;Fmr1;Nup88;Srsf3;Tsc1;Cpeb1;Xpo7;Stau1;Slc35b4;Hnrnpu;Tnks;Thoc2;Nup214;Rbm26;Ndc1;Sidt1;Polr2d;Htt;Sfpq;Cpsf6;Nup155;Khdrbs1;Ahctf1;Pom121;Dhx9;Hnrnpa3"
"BP"	"GO:0003158"	"endothelium development"	105	0.362289645107169	1.60461149587887	0.00256329363514473	0.028449806879873	0.022332654423638	2494	c("tags=31%", "list=17%", "signal=26%")	"Tnmd;Gpx1;Tmem100;Pecam1;Sox18;Tjp2;Pdgfb;Acvrl1;Plod3;Ezr;Msn;Cldn5;Eng;Xdh;Id1;Hapln2;Ppp1r16b;Ceacam1;Vegfa;Dll1;Col18a1;Adamts12;Vhl;Ccm2;Tnfrsf1a;Icam1;Cxcr4;Ctnnb1;Sox17;Fgf1;Apold1;Kdr;Ift88"
"BP"	"GO:0065004"	"protein-DNA complex assembly"	153	0.327804734042796	1.5395931300599	0.00256923197615125	0.028449806879873	0.022332654423638	3219	c("tags=31%", "list=22%", "signal=25%")	"Hist1h1c;Hist1h1e;Hist1h4k;Hist1h4j;Hist1h4h;Cenpe;Hist1h4b;Hist1h3a;Hist1h4d;Hist1h3e;Cdt1;Hist1h3c;Hist2h4;Hist4h4;Mcm2;Hist1h4a;Hist1h2bf;Ikzf1;Hist1h4c;Hist1h3d;Hist1h1d;Brf2;Cenpt;Cdc45;Hist1h3g;Chaf1b;Cenpi;Hist1h4f;H2afy2;Wnt10b;Hist1h3f;Brd2;Hist1h2bp;Wdr18;H3f3b;Polr1e;Hist1h3b;Asf1b;Taf6;Hist2h3c2;Cenpk;Psmc4;Hist1h4i;Hist1h1a;Sox12;Hist1h1b;H2afy;H1f0"
"BP"	"GO:0006813"	"potassium ion transport"	200	-0.305806790891032	-1.49537983639553	0.00257111374117455	0.028449806879873	0.022332654423638	2275	c("tags=28%", "list=15%", "signal=24%")	"Akap9;Kcnk9;Kcna3;Ptk2b;Vip;Amigo1;Kcna4;Slc9a1;Slc12a2;Nsf;Dpp6;Kcnrg;Kcnmb2;Wnk1;Klhl24;Kcnc1;Ank2;Atp1b2;Slc9a7;Kcnq3;Kcnq2;Tsc1;Kcnc2;Akap7;Oprk1;Snx27;Nos1;Dpp10;Kcnj6;Slc9a4;Prnp;Akap6;Nalcn;Kcnip4;Kcnma1;Kcnh7;Slc9a6;Nedd4l;Kcnj3;Vamp2;Cacna1d;Kcnb2;Kcnd1;Kcnd3;Wnk3;Kcna2;Atp1a3;Ptger3;Neto1;Kcnj5;Gnaq;Ank3;Fhl1;Slc24a4"
"BP"	"GO:2001233"	"regulation of apoptotic signaling pathway"	364	0.266494416962122	1.39192161818702	0.00259730115023337	0.0286751364658051	0.0225095346321853	3779	c("tags=33%", "list=26%", "signal=25%")	"Scg2;Creb3l1;Gpx1;Nox1;Serpine1;Bok;Mif;Mapk8ip1;Cideb;Ret;Ptgs2;Inhba;Ptprc;Unc5b;Sfrp2;Lmna;Hyal2;Bub1;Ltbr;Gnai2;Tmem161a;S100a8;Adora2a;Steap3;Nkx3-1;Nfatc4;Mapk7;Pam16;Nacc2;Moap1;Meis3;Gsn;Col2a1;Cdk11b;Dab2ip;Ppif;Eif2ak3;Casp8;Rbck1;Hip1r;Vegfa;S100a9;Slc9a3r1;Ddias;Pmp22;Zfp13;Vhl;Stx4a;Icam1;Dapk3;Gper1;Clu;Mmp9;Ybx3;Nrp1;Plaur;Bcl2l12;Tgfb2;Pf4;Tnfrsf12a;Nanos3;Akt1;Hmgb2;Tmbim6;Pias4;Ctnnb1;Trap1;Vdac2;Ppp1ca;Brca1;Jak3;Pidd1;Bad;Taf6;Cradd;Tfap4;Nol3;Rnf34;Apopt1;Sh3rf1;Hspb1;Lgals3;Lck;Cxcl12;Myc;Bcl2l1;Ankrd2;Itga6;Wwox;Prkcd;Inhbb;Tmbim1;Cttn;Fgfr1;Tnfsf10;Acaa2;Zfp385a;Cx3cr1;Thbs1;Agap2;Sept4;Ccar2;Fbxo18;Txndc12;Zc3hc1;Msx1;Cd74;Bcl2l2;Traf7;Prdx2;Htra2;Rela;Peli3;Pink1;Gsk3a;Park7;Ndufa13;Daxx;Noc2l"
"BP"	"GO:0042775"	"mitochondrial ATP synthesis coupled electron transport"	56	0.435422356945592	1.71463050898824	0.00267558528428094	0.0294733376729291	0.0231361101233477	3821	c("tags=43%", "list=26%", "signal=32%")	"Bdnf;Cox6a1;Cdk1;mt-Co3;Ndufs2;Uqcrc1;mt-Co1;Cox6a2;Taz;Cyc1;Ndufb9;Ndufa10;Cox4i2;Cox4i1;Ndufc2;Sdhc;Ndufb8;Ndufv1;Coq9;Uqcc3;Pink1;Park7;Cycs;mt-Cytb"
"MF"	"GO:0004812"	"aminoacyl-tRNA ligase activity"	41	0.477955422457568	1.75963378845624	0.00270382285026347	0.029651723195317	0.0232761399746043	2415	c("tags=39%", "list=16%", "signal=33%")	"Aars;Hars;Aars2;Dalrd3;Mars;Vars2;Lars;Lrrc47;Farsa;Nars;Yars;Ears2;Sars;Vars;Gars;Cars"
"MF"	"GO:0016875"	"ligase activity, forming carbon-oxygen bonds"	41	0.477955422457568	1.75963378845624	0.00270382285026347	0.029651723195317	0.0232761399746043	2415	c("tags=39%", "list=16%", "signal=33%")	"Aars;Hars;Aars2;Dalrd3;Mars;Vars2;Lars;Lrrc47;Farsa;Nars;Yars;Ears2;Sars;Vars;Gars;Cars"
"BP"	"GO:1901606"	"alpha-amino acid catabolic process"	56	0.435248152353248	1.71394451640179	0.00271493212669683	0.0297073906485671	0.0233198380566802	3620	c("tags=45%", "list=25%", "signal=34%")	"Ddah1;Amt;Sardh;Nos3;Gldc;Gstz1;Asrgl1;Scly;Hdc;Tha1;Prodh;Blmh;Ddo;Ido1;Shmt2;Aass;Pah;Qdpr;Acat1;Hibadh;Ddah2;Gcsh;Bcat2;Cdo1;Ivd"
"MF"	"GO:0016874"	"ligase activity"	136	0.336455454822433	1.55195048659346	0.00273719034303493	0.029884534920408	0.0234588935456279	4222	c("tags=41%", "list=29%", "signal=30%")	"Mthfd1l;Adssl1;Uba7;Tpgs1;Acsbg1;Aars;Acss1;Hars;Ttll11;Aars2;Suclg2;Ttl;Naprt;Carns1;Dalrd3;Mars;Vars2;Lars;Ttll5;Lrrc47;Ctps;Farsa;Nars;Yars;Acsl6;Ears2;Nadsyn1;Uchl1;Lig1;Pccb;Sars;Vars;Slc27a1;Gart;Gars;Cars;Glul;Suclg1;Atg7;Slc27a6;Acat1;Ifnar1;Sars2;Pcx;Slc27a4;Mthfd1;Ttll1;Kars;Asns;Hars2;Ppcs;Cps1;Qrsl1;Eprs;Rars;Mocs3"
"BP"	"GO:0086003"	"cardiac muscle cell contraction"	56	-0.434063690106319	-1.71615423850272	0.00274546489872285	0.0299085600913967	0.0234777529299262	848	c("tags=23%", "list=6%", "signal=22%")	"Akap6;Cacna1c;Nup155;Dsg2;Stc1;Nedd4l;Cacna1d;Cacna2d1;Kcnj5;Cacnb2;Ryr2;Scn3b"
"BP"	"GO:0031110"	"regulation of microtubule polymerization or depolymerization"	79	-0.391462059224807	-1.65576336402907	0.00275392839786166	0.0299345329604212	0.0234981412267875	1958	c("tags=27%", "list=13%", "signal=23%")	"Hdgfl3;Camsap3;Clasp1;Camsap2;Rac1;Ttbk2;Dst;Stmn2;Mapre3;Fgf13;Nin;Map1a;Tubb4a;Clip3;Mecp2;Taok1;Dyrk1a;Map1b;Htr1a;Met"
"BP"	"GO:0009952"	"anterior/posterior pattern specification"	164	-0.317661999246784	-1.51211448536985	0.00279266975151355	0.0302887794194993	0.0237762191689259	1740	c("tags=21%", "list=12%", "signal=18%")	"Zeb2;Hes1;Smad4;Mib1;Lrp6;Yy1;Cobl;Nckap1;Smad2;Cyp26c1;Hipk1;Sfrp1;Wnt2;Bhlhe41;Rnf2;Tbx18;Frs2;Ets2;Mllt3;Ror2;Htt;Wls;Dmrt2;Prkdc;Acvr2a;Bptf;Pgap1;Pbx1;Bmpr2;Ep300;Kmt2a;Plxna2;Celsr2"
"CC"	"GO:0044445"	"cytosolic part"	242	-0.290371880931001	-1.45533754158526	0.00280744583460482	0.0303821171199871	0.0238494878072155	2397	c("tags=23%", "list=16%", "signal=19%")	"Larp4;Rpl21;Hbb-bt;Pfkfb1;Rps15;Rpl26;Gemin5;Rsl24d1;Rpl37;Mms19;Rpl17;Rpl34;Rps27a;Prkca;Rps24;Nlrp6;Camk2a;Fmr1;Rps8;Map3k13;Hbq1b;Rpl39;Rps19;Rpl37a;Ubl4a;Rps25;Dhx33;Tsc1;Hbb-bs;Rpl38;Stx12;Nlrc4;Rps27;Rps23;Rpl35a;Anks1b;Rpl32;Rps28;Bloc1s1;Htt;Washc4;Rps15a;Stxbp5;Rpl36a;Rps29;Nedd4;Sh3gl2;Gucy1a1;Ppargc1a;Calb1;Gm11808;Prkce;Apaf1;Prkcg"
"CC"	"GO:0045259"	"proton-transporting ATP synthase complex"	21	0.593463606836467	1.85381125757734	0.00284399502300871	0.0307101567835414	0.0241069938238411	1669	c("tags=38%", "list=11%", "signal=34%")	"mt-Atp6;mt-Atp8;Atp5a1;Atp5g3;Ppif;Atp5b;Atp5g2;Atp5d"
"BP"	"GO:1902305"	"regulation of sodium ion transmembrane transport"	55	-0.4344508075186	-1.71123662676932	0.00296766062971319	0.0319754068724459	0.0251001953986107	1912	c("tags=27%", "list=13%", "signal=24%")	"Hecw1;Wnk1;Klhl24;Atp1b2;Nos1;Hecw2;Nedd4l;Dmd;Nedd4;Wnk3;Neto1;Ank3;Scn3b;Atp2b4"
"BP"	"GO:0050795"	"regulation of behavior"	65	-0.412543448255289	-1.68131383281323	0.00300342959189886	0.032290146966179	0.0253472614604748	2080	c("tags=29%", "list=14%", "signal=25%")	"Ptgds;Napepld;Cntnap4;Nr4a3;Oprl1;Mc4r;Reln;Oprk1;Npy2r;Mef2c;Nlgn1;Nrxn1;Nr2c2;Kcna2;Mbd5;Sgip1;Ptger3;Htr1a"
"BP"	"GO:0048679"	"regulation of axon regeneration"	30	-0.518385986843989	-1.78302105337418	0.0030607074085335	0.0328342555111524	0.0257743781771242	2122	c("tags=40%", "list=14%", "signal=34%")	"Epha4;Map2k1;Rtn4;Cntf;Tnr;Lrig2;Braf;Neo1;Xylt1;Igf1r;Ntrk3"
"BP"	"GO:0008406"	"gonad development"	150	0.326128351155589	1.52759899083395	0.00307933705991958	0.0329622949631392	0.025874887148798	2297	c("tags=25%", "list=16%", "signal=21%")	"Adcyap1;Ccnd1;Vgf;Col9a3;Serpine1;Flna;Nefh;Rxfp2;Inhba;Nos3;Adamts1;Rec8;Sfrp2;Sema3a;Nkx3-1;Rhobtb3;Safb2;Fgf9;Adrm1;Vegfa;Fanca;Grk2;Rab13;Fgf7;Icam1;Eif2b4;Ybx3;Tgfb2;Ptprn;Hmgb2;Sox3;Hsd17b4;Gas2;Kif18a;H3f3b;Rara;Inha"
"BP"	"GO:1990138"	"neuron projection extension"	174	-0.313159762224661	-1.50419979048954	0.00310685131787353	0.0331846765492609	0.0260494532234995	2059	c("tags=31%", "list=14%", "signal=27%")	"Flrt1;Disc1;Map2;Picalm;Sema6c;Hnrnpk;Sema5b;Impact;Rab21;Adnp;Rab11a;Slit3;Sema6a;Ulk1;Rtn4;Nrg1;Cntf;Usp9x;Eif4g2;Cpne6;Map3k13;Pafah1b1;Sema4f;Sema4g;Tnr;Bcl11a;Flrt3;Trpc5;Plxna3;Ulk2;Dclk1;Dcx;Plxna1;Slc9a6;Nedd4l;Syt17;Cdkl5;Nlgn3;Gsk3b;Sh3gl2;Plxna4;Mecp2;Cyfip2;Bmpr2;L1cam;Ep300;Map1b;Raph1;Syt1;Wasf1;Syt4;Dpysl2;Ntrk3"
"BP"	"GO:0050865"	"regulation of cell activation"	410	0.258651238868175	1.36699016596917	0.0031495754919989	0.0334826912359071	0.0262833901018109	3718	c("tags=34%", "list=25%", "signal=26%")	"H2-T23;Crlf2;Mif;Nrarp;Emilin1;Mapk8ip1;Slc4a1;Syk;Loxl3;Shb;Dhps;Ptprc;Irf1;Lrrc32;Rac2;Tyro3;Pdgfb;Hps1;Cyp26b1;Apoe;Flt3l;Cd276;Adora2a;Inpp5d;Ikzf1;Znhit1;Tcf3;Spta1;Nfam1;Tec;Ephb6;Igfbp2;Foxj1;Sart1;Gsn;Adora2b;Tgfbr2;Ceacam1;Rps6ka1;Gata2;Gpam;Ticam1;Adrm1;Coro1a;Ccdc88b;H2-Ab1;Fanca;Ephb4;H2-Oa;Tnfsf9;Cd24a;Pdgfa;Chrnb2;Stx4a;Cd38;Gper1;Dock8;Ctla2a;Btla;Hlx;Lbp;Zbtb7b;Pla2g5;Stat6;Abat;Il2rg;Axl;Ido1;Tgfb1;Crhr1;Pglyrp1;Ctnnb1;Zfp335;Vps33b;Clptm1;Dmtn;Kat2a;Nectin2;Rara;Aplf;Fes;Gas6;Sash3;Cd59b;Carmil2;Icosl;Sox13;Sox15;Selenok;Jak3;Clcf1;Bad;Tnip2;Pkn1;Ttbk1;Lgals8;Ptpn6;Mmp14;Pms2;Erbb2;Sh3rf1;Lgals3;Lck;Cd300a;Cd81;Glmn;Mpl;Il20rb;Dusp3;Lyn;Rhbdd3;Mad1l1;Vav3;Stxbp2;Prkcd;Malt1;Tnfrsf14;Adgrf5;Tirap;Prdm1;Mzb1;Pde5a;H2-M3;Acta2;Myb;Il33;Dtx1;Thbs1;Tnfrsf13b;Rorc;Zeb1;Il15;Cd74;Dgat1;Pld2;Prdx2;Itpkb;Lamp1;Vsir;Serpine2;Mlh1"
"BP"	"GO:0060999"	"positive regulation of dendritic spine development"	58	-0.425435765665116	-1.69389196290178	0.00315457413249211	0.0334826912359071	0.0262833901018109	3461	c("tags=47%", "list=24%", "signal=36%")	"Shank1;Bhlhb9;Opa1;Cask;Ppp1r9a;Hnrnpk;Itsn1;Stau2;Dlg5;D16Ertd472e;Caprin1;Nrg1;Dnm1l;Nlgn2;Eif4g2;Fmr1;Pafah1b1;Rac1;Reln;Cpeb3;Actr2;Nlgn1;Cdkl5;Nlgn3;Mecp2;Pak3"
"CC"	"GO:0000151"	"ubiquitin ligase complex"	263	-0.283335249001603	-1.43392673017037	0.00315515205797337	0.0334826912359071	0.0262833901018109	3580	c("tags=33%", "list=24%", "signal=26%")	"Trpc4ap;Ube2l6;Fbxl2;Smurf2;Rnf144b;Ube2d2a;Dcun1d1;Dcaf12;Cul1;Ube2a;Rnf7;Fbxl5;Usp47;Zer1;Armc8;Brcc3;Fbxw11;Dcaf12l1;Med20;Rbx1;Plrg1;Pcgf1;Skp1a;Klhl3;Hspa8;Fbxo8;Spopl;Rnf11;Dcaf1;Ccnc;Rchy1;Med1;Anapc10;Anapc1;Cul4b;Dnaja1;Cul2;Klhl15;Zyg11b;Med21;Fbxl3;Klhl7;Ube2d3;Dcaf7;Ube4b;Cand1;Cacybp;Bmi1;Itch;Klhl24;Siah1a;Dcaf10;Cdc16;Ypel5;Klhl9;Dcaf6;Ubr3;Fbxl20;Med6;Spop;Ubr2;Eloc;Dcun1d3;Phc3;Ube2cbp;Mkln1;Crbn;Rnf2;Syvn1;Med23;Ube4a;Rnf19a;Enc1;Wdr26;Fbxl17;Rmnd5a;Rnf217;Arih1;Ube2b;Gan;Fbxo11;Nedd4;Ranbp9;Gid4;Dcun1d4;Dyrk2;Sel1l"
"CC"	"GO:0008023"	"transcription elongation factor complex"	51	-0.44328046094156	-1.71750430012279	0.00317796610169492	0.0336522689994533	0.0264165059998273	3856	c("tags=51%", "list=26%", "signal=38%")	"Zc3h8;Ice1;Ikbkap;Nelfa;Eaf2;Ercc6;Rtf1;Nufip1;Ccnl1;Snw1;Setd5;Cdk13;Supt6;Aff3;Supt4a;Ice2;Rb1;Ccnt2;Ccnt1;Eloc;Ccnk;Mllt3;Brd4;Cdc73;Aff4"
"BP"	"GO:0007229"	"integrin-mediated signaling pathway"	73	0.398822429104647	1.65441346761046	0.00323662916913361	0.0341407245316776	0.0267999359699688	5079	c("tags=58%", "list=35%", "signal=38%")	"Itga9;Flna;Syk;Loxl3;Itga7;Nme2;Zyx;Fermt3;Tec;Fermt2;Itga2b;Itgb3;Pxn;Nrp1;Itga11;Sema7a;Lama5;Dmtn;Emp2;Itgbl1;Adam15;Itga5;Apoa1;Itga6;Vav3;Tln1;Itgb1bp1;Itgb1;Vav1;Itgad;Timp1;Ptpn11;Itgb7;Src;Bcar1;Itgal;Pcsk5;Plek;Itgb4;Cd63;Fyb2;Col3a1"
"BP"	"GO:0006399"	"tRNA metabolic process"	161	0.318920638765648	1.50894558577649	0.00323796067349582	0.0341407245316776	0.0267999359699688	4424	c("tags=37%", "list=30%", "signal=26%")	"Aars;Dus3l;Hars;Aars2;Pus1;Trmt12;Trpt1;Ctu2;Dalrd3;Mars;Tyw1;Dus1l;Trub2;Vars2;Lars;Alkbh1;Trmt5;Trmt9b;Dus4l;Ctu1;Farsa;Nars;Yars;Ears2;2210016F16Rik;Sars;Vars;Sephs2;Gtpbp3;Gars;Cars;Hsd17b10;Tprkb;Lcmt2;Tsen34;Trmt61a;Trdmt1;Elp2;Adat1;Elp6;Lage3;Sars2;Tsen54;Pusl1;Qtrt1;Elac2;Kars;Elp3;Hars2;Elp4;Qrsl1;Trmt1;Ddx1;Eprs;Rars;Mocs3;Dus2;Trmt112;Trmt6"
"BP"	"GO:0051188"	"cofactor biosynthetic process"	204	0.300507367398542	1.46804032896883	0.00326110445356855	0.0343112784815631	0.0269338181590277	4508	c("tags=42%", "list=31%", "signal=29%")	"Mthfd1l;Ank1;Mif;Eif6;Acss1;Pfkm;Hkdc1;Spta1;mt-Co2;Naprt;Hagh;Aldoc;Esrrb;Eno4;Eif2ak3;Pgam1;Aspdh;Ppox;Gch1;Zfp13;Pnpo;Slc25a39;Hk3;Pgk1;Sirt6;G6pdx;Cybb;Acsl6;Hmbs;Cox10;Nmnat3;Ggt7;Nadsyn1;Atic;Galk1;Rsad1;Gart;Gcdh;Pkm;Akr1a1;Alas1;Coq5;Nmnat1;Mocos;Hk1;Dlat;Myc;Eno3;Qdpr;Hdac4;Coasy;Jmjd8;Gale;Ndufa9;Sptb;Actn3;Acat1;Aldoa;Gphn;Fdxr;Coq8b;Mocs1;Coq9;Snx3;Bpgm;Pank4;Acot7;Mthfd1;Spr;Mlycd;Nfs1;Galt;Ppcs;Gck;Gpi1;Idh2;Mocs3;Ogdh;Tpi1;Mpc2;Eno2;P2rx7;Coq10a;Alad;Coq6"
"MF"	"GO:0004402"	"histone acetyltransferase activity"	61	-0.419198229695819	-1.6858326169593	0.00329791132282887	0.0346245529927705	0.0271797337614805	2244	c("tags=40%", "list=15%", "signal=34%")	"Mettl8;Ak6;Naa60;Epc1;Ing3;Kansl1;Kansl2;Taf9b;Rsf1;Kansl1l;Clock;Kat6a;Phf20;Gtf3c4;Tada2b;Atf2;Hcfc1;Naa50;Epc2;Mgea5;Ogt;Ncoa1;Crebbp;Ep300"
"MF"	"GO:0099094"	"ligand-gated cation channel activity"	76	-0.390849605734362	-1.64142723394704	0.00334285540630888	0.034938210146731	0.0274259497325231	1630	c("tags=25%", "list=11%", "signal=22%")	"Gria4;Gria1;Itpr1;Grik2;Jph1;Kcnj6;Gria2;Kcnh7;Gria3;Kcnj3;Grin2a;Grin3a;Kcnj5;Ryr3;Ryr2;Grik3;Grin2b;Chrna4"
"BP"	"GO:0051249"	"regulation of lymphocyte activation"	313	0.273297589085759	1.4055902371869	0.00334428537901901	0.034938210146731	0.0274259497325231	3138	c("tags=31%", "list=21%", "signal=25%")	"H2-T23;Mif;Nrarp;Mapk8ip1;Slc4a1;Syk;Loxl3;Shb;Dhps;Ptprc;Irf1;Lrrc32;Rac2;Tyro3;Hps1;Cyp26b1;Flt3l;Cd276;Adora2a;Inpp5d;Ikzf1;Znhit1;Tcf3;Spta1;Nfam1;Ephb6;Igfbp2;Foxj1;Sart1;Gsn;Tgfbr2;Ceacam1;Gpam;Ticam1;Adrm1;Coro1a;Ccdc88b;H2-Ab1;Fanca;Ephb4;H2-Oa;Tnfsf9;Cd24a;Chrnb2;Cd38;Dock8;Ctla2a;Btla;Hlx;Zbtb7b;Stat6;Il2rg;Axl;Ido1;Tgfb1;Pglyrp1;Ctnnb1;Zfp335;Clptm1;Kat2a;Rara;Aplf;Gas6;Sash3;Cd59b;Carmil2;Icosl;Sox13;Selenok;Jak3;Clcf1;Bad;Tnip2;Pkn1;Lgals8;Ptpn6;Mmp14;Pms2;Erbb2;Sh3rf1;Lgals3;Lck;Cd300a;Cd81;Glmn;Mpl;Il20rb;Dusp3;Lyn;Rhbdd3;Mad1l1;Vav3;Malt1;Tnfrsf14;Tirap;Prdm1;Mzb1;Pde5a"
"MF"	"GO:0016675"	"oxidoreductase activity, acting on a heme group of donors"	24	0.565624080022005	1.83034446132246	0.00335616844017136	0.034938210146731	0.0274259497325231	2057	c("tags=46%", "list=14%", "signal=39%")	"Cox6a1;Cox7a1;mt-Co3;mt-Co2;AA467197;mt-Co1;Cox6a2;Por;Cox10;Cox4i2;Cox4i1"
"BP"	"GO:0032967"	"positive regulation of collagen biosynthetic process"	24	0.565662227462002	1.83046790542249	0.00335616844017136	0.034938210146731	0.0274259497325231	1050	c("tags=29%", "list=7%", "signal=27%")	"Creb3l1;Serpine1;Ltbp1;Pdgfb;Eng;Rgcc;Vim"
